Time,Electrical power consumed ,Energy
Epoc,W,Wh
1016380800,0,1208533.501
1016384400,0,1208533.501
1016388000,0,1208533.501
1016391600,0,1208533.501
1016395200,0,1208533.501
1016398800,0,1208533.501
1016402400,0,1208533.501
1016406000,0,1208533.501
1016409600,0,1208533.501
1016413200,0,1208533.501
1016416800,0,1208533.501
1016420400,0,1208533.501
1016424000,0,1208533.501
1016427600,0,1208533.501
1016431200,0,1208533.501
1016434800,0,1208533.501
1016438400,0,1208533.501
1016442000,0,1208533.501
1016445600,0,1208533.501
1016449200,0,1208533.501
1016452800,0,1208533.501
1016456400,0,1208533.501
1016460000,0,1208533.501
1016463600,0,1208533.501
1016467200,0,1208533.501
1016470800,0,1208533.501
1016474400,0,1208533.501
1016478000,0,1208533.501
1016481600,0,1208533.501
1016485200,0,1208533.501
1016488800,0,1208533.501
1016492400,0,1208533.501
1016496000,0,1208533.501
1016499600,0,1208533.501
1016503200,0,1208533.501
1016506800,0,1208533.501
1016510400,0,1208533.501
1016514000,0,1208533.501
1016517600,0,1208533.501
1016521200,0,1208533.501
1016524800,0,1208533.501
1016528400,0,1208533.501
1016532000,0,1208533.501
1016535600,0,1208533.501
1016539200,0,1208533.501
1016542800,0,1208533.501
1016546400,0,1208533.501
1016550000,0,1208533.501
1016553600,0,1208533.501
1016557200,0,1208533.501
1016560800,0,1208533.501
1016564400,0,1208533.501
1016568000,0,1208533.501
1016571600,0,1208533.501
1016575200,0,1208533.501
1016578800,0,1208533.501
1016582400,0,1208533.501
1016586000,0,1208533.501
1016589600,0,1208533.501
1016593200,0,1208533.501
1016596800,0,1208533.501
1016600400,0,1208533.501
1016604000,0,1208533.501
1016607600,0,1208533.501
1016611200,3373.816,1211907.317
1016614800,4993.015,1216900.332
1016618400,3005.055,1219905.387
1016622000,1922.028,1221827.415
1016625600,1107.5,1222934.915
1016629200,541.3416,1223476.257
1016632800,258.0118,1223734.269
1016636400,156.7535,1223891.022
1016640000,197.95,1224088.972
1016643600,121.5552,1224210.528
1016647200,0,1224210.528
1016650800,0,1224210.528
1016654400,0,1224210.528
1016658000,0,1224210.528
1016661600,0,1224210.528
1016665200,0,1224210.528
1016668800,0,1224210.528
1016672400,0,1224210.528
1016676000,0,1224210.528
1016679600,0,1224210.528
1016683200,0,1224210.528
1016686800,0,1224210.528
1016690400,0,1224210.528
1016694000,0,1224210.528
1016697600,2655.871,1226866.399
1016701200,2622.963,1229489.362
1016704800,1673.015,1231162.377
1016708400,991.5167,1232153.893
1016712000,474.7454,1232628.639
1016715600,196.2909,1232824.93
1016719200,86.4189,1232911.348
1016722800,52.5879,1232963.936
1016726400,61.031,1233024.967
1016730000,29.0639,1233054.031
1016733600,0,1233054.031
1016737200,0,1233054.031
1016740800,0,1233054.031
1016744400,0,1233054.031
1016748000,0,1233054.031
1016751600,0,1233054.031
1016755200,0,1233054.031
1016758800,0,1233054.031
1016762400,0,1233054.031
1016766000,0,1233054.031
1016769600,0,1233054.031
1016773200,0,1233054.031
1016776800,0,1233054.031
1016780400,0,1233054.031
1016784000,2292.176,1235346.207
1016787600,2139.401,1237485.608
1016791200,1408.393,1238894.001
1016794800,819.4969,1239713.498
1016798400,351.2253,1240064.723
1016802000,116.2789,1240181.002
1016805600,64.2202,1240245.223
1016809200,21.6278,1240266.85
1016812800,0,1240266.85
1016816400,0,1240266.85
1016820000,0,1240266.85
1016823600,0,1240266.85
1016827200,0,1240266.85
1016830800,0,1240266.85
1016834400,0,1240266.85
1016838000,0,1240266.85
1016841600,0,1240266.85
1016845200,0,1240266.85
1016848800,0,1240266.85
1016852400,0,1240266.85
1016856000,0,1240266.85
1016859600,0,1240266.85
1016863200,0,1240266.85
1016866800,0,1240266.85
1016870400,0,1240266.85
1016874000,0,1240266.85
1016877600,0,1240266.85
1016881200,0,1240266.85
1016884800,0,1240266.85
1016888400,0,1240266.85
1016892000,0,1240266.85
1016895600,0,1240266.85
1016899200,0,1240266.85
1016902800,0,1240266.85
1016906400,0,1240266.85
1016910000,0,1240266.85
1016913600,0,1240266.85
1016917200,0,1240266.85
1016920800,0,1240266.85
1016924400,0,1240266.85
1016928000,0,1240266.85
1016931600,0,1240266.85
1016935200,0,1240266.85
1016938800,0,1240266.85
1016942400,0,1240266.85
1016946000,0,1240266.85
1016949600,0,1240266.85
1016953200,0,1240266.85
1016956800,0,1240266.85
1016960400,0,1240266.85
1016964000,0,1240266.85
1016967600,0,1240266.85
1016971200,0,1240266.85
1016974800,0,1240266.85
1016978400,0,1240266.85
1016982000,0,1240266.85
1016985600,0,1240266.85
1016989200,0,1240266.85
1016992800,0,1240266.85
1016996400,0,1240266.85
1017000000,0,1240266.85
1017003600,0,1240266.85
1017007200,0,1240266.85
1017010800,0,1240266.85
1017014400,0,1240266.85
1017018000,0,1240266.85
1017021600,0,1240266.85
1017025200,0,1240266.85
1017028800,0,1240266.85
1017032400,0,1240266.85
1017036000,0,1240266.85
1017039600,0,1240266.85
1017043200,2841.955,1243108.805
1017046800,3276.765,1246385.57
1017050400,2197.269,1248582.839
1017054000,1633.435,1250216.274
1017057600,1076.684,1251292.958
1017061200,628.2585,1251921.217
1017064800,371.3422,1252292.559
1017068400,227.4251,1252519.984
1017072000,529.5206,1253049.505
1017075600,303.6511,1253353.156
1017079200,0,1253353.156
1017082800,0,1253353.156
1017086400,0,1253353.156
1017090000,0,1253353.156
1017093600,0,1253353.156
1017097200,0,1253353.156
1017100800,0,1253353.156
1017104400,0,1253353.156
1017108000,0,1253353.156
1017111600,0,1253353.156
1017115200,0,1253353.156
1017118800,0,1253353.156
1017122400,0,1253353.156
1017126000,0,1253353.156
1017129600,2545.655,1255898.811
1017133200,2442.027,1258340.838
1017136800,1612.702,1259953.54
1017140400,1032.879,1260986.419
1017144000,652.1891,1261638.608
1017147600,384.9156,1262023.524
1017151200,244.5567,1262268.08
1017154800,132.7545,1262400.835
1017158400,415.135,1262815.97
1017162000,249.4797,1263065.449
1017165600,0,1263065.449
1017169200,0,1263065.449
1017172800,0,1263065.449
1017176400,0,1263065.449
1017180000,0,1263065.449
1017183600,0,1263065.449
1017187200,0,1263065.449
1017190800,0,1263065.449
1017194400,0,1263065.449
1017198000,0,1263065.449
1017201600,0,1263065.449
1017205200,0,1263065.449
1017208800,0,1263065.449
1017212400,0,1263065.449
1017216000,2490.688,1265556.137
1017219600,2404.984,1267961.121
1017223200,1622.261,1269583.382
1017226800,1040.205,1270623.587
1017230400,557.4867,1271181.074
1017234000,241.9449,1271423.019
1017237600,95.0604,1271518.079
1017241200,56.9649,1271575.044
1017244800,105.5741,1271680.618
1017248400,72.482,1271753.1
1017252000,0,1271753.1
1017255600,0,1271753.1
1017259200,0,1271753.1
1017262800,0,1271753.1
1017266400,0,1271753.1
1017270000,0,1271753.1
1017273600,0,1271753.1
1017277200,0,1271753.1
1017280800,0,1271753.1
1017284400,0,1271753.1
1017288000,0,1271753.1
1017291600,0,1271753.1
1017295200,0,1271753.1
1017298800,0,1271753.1
1017302400,2302.005,1274055.105
1017306000,2269.727,1276324.832
1017309600,1386.397,1277711.229
1017313200,795.3917,1278506.621
1017316800,315.2102,1278821.831
1017320400,89.8055,1278911.637
1017324000,43.83,1278955.467
1017327600,21.9133,1278977.38
1017331200,31.6997,1279009.08
1017334800,14.2732,1279023.353
1017338400,0,1279023.353
1017342000,0,1279023.353
1017345600,0,1279023.353
1017349200,0,1279023.353
1017352800,0,1279023.353
1017356400,0,1279023.353
1017360000,0,1279023.353
1017363600,0,1279023.353
1017367200,0,1279023.353
1017370800,0,1279023.353
1017374400,0,1279023.353
1017378000,0,1279023.353
1017381600,0,1279023.353
1017385200,0,1279023.353
1017388800,2155.921,1281179.274
1017392400,2037.055,1283216.329
1017396000,1459.527,1284675.856
1017399600,893.6249,1285569.481
1017403200,451.6747,1286021.156
1017406800,197.7346,1286218.89
1017410400,88.2035,1286307.094
1017414000,28.4786,1286335.572
1017417600,0,1286335.572
1017421200,0,1286335.572
1017424800,0,1286335.572
1017428400,0,1286335.572
1017432000,0,1286335.572
1017435600,0,1286335.572
1017439200,0,1286335.572
1017442800,0,1286335.572
1017446400,0,1286335.572
1017450000,0,1286335.572
1017453600,0,1286335.572
1017457200,0,1286335.572
1017460800,0,1286335.572
1017464400,0,1286335.572
1017468000,0,1286335.572
1017471600,0,1286335.572
1017475200,0,1286335.572
1017478800,0,1286335.572
1017482400,0,1286335.572
1017486000,0,1286335.572
1017489600,0,1286335.572
1017493200,0,1286335.572
1017496800,0,1286335.572
1017500400,0,1286335.572
1017504000,0,1286335.572
1017507600,0,1286335.572
1017511200,0,1286335.572
1017514800,0,1286335.572
1017518400,0,1286335.572
1017522000,0,1286335.572
1017525600,0,1286335.572
1017529200,0,1286335.572
1017532800,0,1286335.572
1017536400,0,1286335.572
1017540000,0,1286335.572
1017543600,0,1286335.572
1017547200,0,1286335.572
1017550800,0,1286335.572
1017554400,0,1286335.572
1017558000,0,1286335.572
1017561600,0,1286335.572
1017565200,0,1286335.572
1017568800,0,1286335.572
1017572400,0,1286335.572
1017576000,0,1286335.572
1017579600,0,1286335.572
1017583200,0,1286335.572
1017586800,0,1286335.572
1017590400,0,1286335.572
1017594000,0,1286335.572
1017597600,0,1286335.572
1017601200,0,1286335.572
1017604800,0,1286335.572
1017608400,0,1286335.572
1017612000,0,1286335.572
1017615600,0,1286335.572
1017619200,0,1286335.572
1017622800,0,1286335.572
1017626400,0,1286335.572
1017630000,0,1286335.572
1017633600,0,1286335.572
1017637200,0,1286335.572
1017640800,0,1286335.572
1017644400,3776.715,1290112.287
1017648000,4914.104,1295026.391
1017651600,3291.241,1298317.632
1017655200,2381.453,1300699.085
1017658800,1584.884,1302283.969
1017662400,835.6284,1303119.598
1017666000,372.3022,1303491.9
1017669600,132.6298,1303624.53
1017673200,201.6184,1303826.148
1017676800,102.0576,1303928.206
1017680400,0,1303928.206
1017684000,0,1303928.206
1017687600,0,1303928.206
1017691200,0,1303928.206
1017694800,0,1303928.206
1017698400,0,1303928.206
1017702000,0,1303928.206
1017705600,0,1303928.206
1017709200,0,1303928.206
1017712800,0,1303928.206
1017716400,0,1303928.206
1017720000,0,1303928.206
1017723600,0,1303928.206
1017727200,0,1303928.206
1017730800,2630.921,1306559.127
1017734400,2442.29,1309001.417
1017738000,1757.627,1310759.044
1017741600,1212.035,1311971.079
1017745200,710.2071,1312681.286
1017748800,286.5192,1312967.805
1017752400,98.4428,1313066.248
1017756000,58.9491,1313125.197
1017759600,55.6991,1313180.896
1017763200,22.0768,1313202.973
1017766800,0,1313202.973
1017770400,0,1313202.973
1017774000,0,1313202.973
1017777600,0,1313202.973
1017781200,0,1313202.973
1017784800,0,1313202.973
1017788400,0,1313202.973
1017792000,0,1313202.973
1017795600,0,1313202.973
1017799200,0,1313202.973
1017802800,0,1313202.973
1017806400,0,1313202.973
1017810000,0,1313202.973
1017813600,0,1313202.973
1017817200,1752.867,1314955.84
1017820800,1571.819,1316527.659
1017824400,1125.141,1317652.8
1017828000,753.1641,1318405.964
1017831600,386.1147,1318792.079
1017835200,158.448,1318950.527
1017838800,59.2348,1319009.761
1017842400,31.2328,1319040.994
1017846000,38.9379,1319079.932
1017849600,20.2125,1319100.145
1017853200,0,1319100.145
1017856800,0,1319100.145
1017860400,0,1319100.145
1017864000,0,1319100.145
1017867600,0,1319100.145
1017871200,0,1319100.145
1017874800,0,1319100.145
1017878400,0,1319100.145
1017882000,0,1319100.145
1017885600,0,1319100.145
1017889200,0,1319100.145
1017892800,0,1319100.145
1017896400,0,1319100.145
1017900000,0,1319100.145
1017903600,1810.16,1320910.305
1017907200,1621.455,1322531.76
1017910800,1081.608,1323613.368
1017914400,598.9692,1324212.337
1017918000,273.3214,1324485.658
1017921600,90.3929,1324576.051
1017925200,36.3605,1324612.412
1017928800,15.2246,1324627.636
1017932400,19.4382,1324647.074
1017936000,6.3544,1324653.429
1017939600,0,1324653.429
1017943200,0,1324653.429
1017946800,0,1324653.429
1017950400,0,1324653.429
1017954000,0,1324653.429
1017957600,0,1324653.429
1017961200,0,1324653.429
1017964800,0,1324653.429
1017968400,0,1324653.429
1017972000,0,1324653.429
1017975600,0,1324653.429
1017979200,0,1324653.429
1017982800,0,1324653.429
1017986400,0,1324653.429
1017990000,1503.207,1326156.636
1017993600,1198.137,1327354.773
1017997200,679.8859,1328034.659
1018000800,373.7411,1328408.4
1018004400,139.7889,1328548.189
1018008000,39.3384,1328587.527
1018011600,15.5631,1328603.09
1018015200,3.4343,1328606.525
1018018800,0,1328606.525
1018022400,0,1328606.525
1018026000,0,1328606.525
1018029600,0,1328606.525
1018033200,0,1328606.525
1018036800,0,1328606.525
1018040400,0,1328606.525
1018044000,0,1328606.525
1018047600,0,1328606.525
1018051200,0,1328606.525
1018054800,0,1328606.525
1018058400,0,1328606.525
1018062000,0,1328606.525
1018065600,0,1328606.525
1018069200,0,1328606.525
1018072800,0,1328606.525
1018076400,0,1328606.525
1018080000,0,1328606.525
1018083600,0,1328606.525
1018087200,0,1328606.525
1018090800,0,1328606.525
1018094400,0,1328606.525
1018098000,0,1328606.525
1018101600,0,1328606.525
1018105200,0,1328606.525
1018108800,0,1328606.525
1018112400,0,1328606.525
1018116000,0,1328606.525
1018119600,0,1328606.525
1018123200,0,1328606.525
1018126800,0,1328606.525
1018130400,0,1328606.525
1018134000,0,1328606.525
1018137600,0,1328606.525
1018141200,0,1328606.525
1018144800,0,1328606.525
1018148400,0,1328606.525
1018152000,0,1328606.525
1018155600,0,1328606.525
1018159200,0,1328606.525
1018162800,0,1328606.525
1018166400,0,1328606.525
1018170000,0,1328606.525
1018173600,0,1328606.525
1018177200,0,1328606.525
1018180800,0,1328606.525
1018184400,0,1328606.525
1018188000,0,1328606.525
1018191600,0,1328606.525
1018195200,0,1328606.525
1018198800,0,1328606.525
1018202400,0,1328606.525
1018206000,0,1328606.525
1018209600,0,1328606.525
1018213200,0,1328606.525
1018216800,0,1328606.525
1018220400,0,1328606.525
1018224000,0,1328606.525
1018227600,0,1328606.525
1018231200,0,1328606.525
1018234800,0,1328606.525
1018238400,0,1328606.525
1018242000,0,1328606.525
1018245600,0,1328606.525
1018249200,2658.268,1331264.793
1018252800,2767.632,1334032.425
1018256400,1916.666,1335949.091
1018260000,1429.526,1337378.617
1018263600,1007.045,1338385.662
1018267200,692.122,1339077.784
1018270800,420.3586,1339498.142
1018274400,282.3894,1339780.532
1018278000,557.2554,1340337.787
1018281600,286.7633,1340624.55
1018285200,0,1340624.55
1018288800,0,1340624.55
1018292400,0,1340624.55
1018296000,0,1340624.55
1018299600,0,1340624.55
1018303200,0,1340624.55
1018306800,0,1340624.55
1018310400,0,1340624.55
1018314000,0,1340624.55
1018317600,0,1340624.55
1018321200,0,1340624.55
1018324800,0,1340624.55
1018328400,0,1340624.55
1018332000,0,1340624.55
1018335600,2357.703,1342982.253
1018339200,2364.606,1345346.859
1018342800,1585.312,1346932.171
1018346400,1094.27,1348026.441
1018350000,628.3711,1348654.812
1018353600,274.6901,1348929.502
1018357200,112.1541,1349041.657
1018360800,45.5556,1349087.212
1018364400,77.749,1349164.961
1018368000,35.7972,1349200.758
1018371600,0,1349200.758
1018375200,0,1349200.758
1018378800,0,1349200.758
1018382400,0,1349200.758
1018386000,0,1349200.758
1018389600,0,1349200.758
1018393200,0,1349200.758
1018396800,0,1349200.758
1018400400,0,1349200.758
1018404000,0,1349200.758
1018407600,0,1349200.758
1018411200,0,1349200.758
1018414800,0,1349200.758
1018418400,0,1349200.758
1018422000,1884.485,1351085.243
1018425600,1717.636,1352802.879
1018429200,1251.851,1354054.73
1018432800,787.6983,1354842.429
1018436400,451.607,1355294.036
1018440000,192.1505,1355486.186
1018443600,61.2814,1355547.468
1018447200,16.1926,1355563.66
1018450800,16.7051,1355580.365
1018454400,5.0507,1355585.416
1018458000,0,1355585.416
1018461600,0,1355585.416
1018465200,0,1355585.416
1018468800,0,1355585.416
1018472400,0,1355585.416
1018476000,0,1355585.416
1018479600,0,1355585.416
1018483200,0,1355585.416
1018486800,0,1355585.416
1018490400,0,1355585.416
1018494000,0,1355585.416
1018497600,0,1355585.416
1018501200,0,1355585.416
1018504800,0,1355585.416
1018508400,1412.082,1356997.498
1018512000,781.6149,1357779.113
1018515600,422.5629,1358201.676
1018519200,222.3798,1358424.056
1018522800,110.0703,1358534.126
1018526400,41.5243,1358575.65
1018530000,12.9177,1358588.568
1018533600,1.6165,1358590.184
1018537200,3.8441,1358594.028
1018540800,0.6567,1358594.685
1018544400,0,1358594.685
1018548000,0,1358594.685
1018551600,0,1358594.685
1018555200,0,1358594.685
1018558800,0,1358594.685
1018562400,0,1358594.685
1018566000,0,1358594.685
1018569600,0,1358594.685
1018573200,0,1358594.685
1018576800,0,1358594.685
1018580400,0,1358594.685
1018584000,0,1358594.685
1018587600,0,1358594.685
1018591200,0,1358594.685
1018594800,1141.418,1359736.103
1018598400,548.2346,1360284.338
1018602000,264.3538,1360548.692
1018605600,163.175,1360711.867
1018609200,73.1387,1360785.005
1018612800,26.6295,1360811.635
1018616400,2.5037,1360814.138
1018620000,0,1360814.138
1018623600,0,1360814.138
1018627200,0,1360814.138
1018630800,0,1360814.138
1018634400,0,1360814.138
1018638000,0,1360814.138
1018641600,0,1360814.138
1018645200,0,1360814.138
1018648800,0,1360814.138
1018652400,0,1360814.138
1018656000,0,1360814.138
1018659600,0,1360814.138
1018663200,0,1360814.138
1018666800,0,1360814.138
1018670400,0,1360814.138
1018674000,0,1360814.138
1018677600,0,1360814.138
1018681200,0,1360814.138
1018684800,0,1360814.138
1018688400,0,1360814.138
1018692000,0,1360814.138
1018695600,0,1360814.138
1018699200,0,1360814.138
1018702800,0,1360814.138
1018706400,0,1360814.138
1018710000,0,1360814.138
1018713600,0,1360814.138
1018717200,0,1360814.138
1018720800,0,1360814.138
1018724400,0,1360814.138
1018728000,0,1360814.138
1018731600,0,1360814.138
1018735200,0,1360814.138
1018738800,0,1360814.138
1018742400,0,1360814.138
1018746000,0,1360814.138
1018749600,0,1360814.138
1018753200,0,1360814.138
1018756800,0,1360814.138
1018760400,0,1360814.138
1018764000,0,1360814.138
1018767600,0,1360814.138
1018771200,0,1360814.138
1018774800,0,1360814.138
1018778400,0,1360814.138
1018782000,0,1360814.138
1018785600,0,1360814.138
1018789200,0,1360814.138
1018792800,0,1360814.138
1018796400,0,1360814.138
1018800000,0,1360814.138
1018803600,0,1360814.138
1018807200,0,1360814.138
1018810800,0,1360814.138
1018814400,0,1360814.138
1018818000,0,1360814.138
1018821600,0,1360814.138
1018825200,0,1360814.138
1018828800,0,1360814.138
1018832400,0,1360814.138
1018836000,0,1360814.138
1018839600,0,1360814.138
1018843200,0,1360814.138
1018846800,0,1360814.138
1018850400,0,1360814.138
1018854000,2702.239,1363516.377
1018857600,2730.397,1366246.774
1018861200,1843.699,1368090.473
1018864800,1335.073,1369425.546
1018868400,843.3011,1370268.848
1018872000,420.1197,1370688.967
1018875600,214.3289,1370903.296
1018879200,95.938,1370999.234
1018882800,148.2136,1371147.448
1018886400,86.463,1371233.911
1018890000,0,1371233.911
1018893600,0,1371233.911
1018897200,0,1371233.911
1018900800,0,1371233.911
1018904400,0,1371233.911
1018908000,0,1371233.911
1018911600,0,1371233.911
1018915200,0,1371233.911
1018918800,0,1371233.911
1018922400,0,1371233.911
1018926000,0,1371233.911
1018929600,0,1371233.911
1018933200,0,1371233.911
1018936800,0,1371233.911
1018940400,1674.457,1372908.368
1018944000,1305.293,1374213.661
1018947600,772.8068,1374986.468
1018951200,476.9271,1375463.395
1018954800,245.8623,1375709.257
1018958400,107.3206,1375816.578
1018962000,37.2424,1375853.82
1018965600,12.5604,1375866.38
1018969200,17.7561,1375884.136
1018972800,7.5952,1375891.732
1018976400,0,1375891.732
1018980000,0,1375891.732
1018983600,0,1375891.732
1018987200,0,1375891.732
1018990800,0,1375891.732
1018994400,0,1375891.732
1018998000,0,1375891.732
1019001600,0,1375891.732
1019005200,0,1375891.732
1019008800,0,1375891.732
1019012400,0,1375891.732
1019016000,0,1375891.732
1019019600,0,1375891.732
1019023200,0,1375891.732
1019026800,1689.873,1377581.605
1019030400,1322.684,1378904.289
1019034000,826.7952,1379731.084
1019037600,516.2826,1380247.366
1019041200,249.1189,1380496.485
1019044800,91.3773,1380587.863
1019048400,33.9248,1380621.787
1019052000,12.1544,1380633.942
1019055600,15.2736,1380649.215
1019059200,6.7094,1380655.925
1019062800,0,1380655.925
1019066400,0,1380655.925
1019070000,0,1380655.925
1019073600,0,1380655.925
1019077200,0,1380655.925
1019080800,0,1380655.925
1019084400,0,1380655.925
1019088000,0,1380655.925
1019091600,0,1380655.925
1019095200,0,1380655.925
1019098800,0,1380655.925
1019102400,0,1380655.925
1019106000,0,1380655.925
1019109600,0,1380655.925
1019113200,1549.98,1382205.905
1019116800,1049.316,1383255.221
1019120400,561.5128,1383816.734
1019124000,288.6331,1384105.367
1019127600,119.8756,1384225.242
1019131200,29.9645,1384255.207
1019134800,9.1803,1384264.387
1019138400,2.7223,1384267.109
1019142000,3.5968,1384270.706
1019145600,0.3741,1384271.08
1019149200,0,1384271.08
1019152800,0,1384271.08
1019156400,0,1384271.08
1019160000,0,1384271.08
1019163600,0,1384271.08
1019167200,0,1384271.08
1019170800,0,1384271.08
1019174400,0,1384271.08
1019178000,0,1384271.08
1019181600,0,1384271.08
1019185200,0,1384271.08
1019188800,0,1384271.08
1019192400,0,1384271.08
1019196000,0,1384271.08
1019199600,1563.284,1385834.364
1019203200,954.7845,1386789.149
1019206800,614.5372,1387403.686
1019210400,265.9796,1387669.666
1019214000,108.0331,1387777.699
1019217600,30.9517,1387808.65
1019221200,10.8707,1387819.521
1019224800,2.2311,1387821.752
1019228400,0,1387821.752
1019232000,0,1387821.752
1019235600,0,1387821.752
1019239200,0,1387821.752
1019242800,0,1387821.752
1019246400,0,1387821.752
1019250000,0,1387821.752
1019253600,0,1387821.752
1019257200,0,1387821.752
1019260800,0,1387821.752
1019264400,0,1387821.752
1019268000,0,1387821.752
1019271600,0,1387821.752
1019275200,0,1387821.752
1019278800,0,1387821.752
1019282400,0,1387821.752
1019286000,0,1387821.752
1019289600,0,1387821.752
1019293200,0,1387821.752
1019296800,0,1387821.752
1019300400,0,1387821.752
1019304000,0,1387821.752
1019307600,0,1387821.752
1019311200,0,1387821.752
1019314800,0,1387821.752
1019318400,0,1387821.752
1019322000,0,1387821.752
1019325600,0,1387821.752
1019329200,0,1387821.752
1019332800,0,1387821.752
1019336400,0,1387821.752
1019340000,0,1387821.752
1019343600,0,1387821.752
1019347200,0,1387821.752
1019350800,0,1387821.752
1019354400,0,1387821.752
1019358000,0,1387821.752
1019361600,0,1387821.752
1019365200,0,1387821.752
1019368800,0,1387821.752
1019372400,0,1387821.752
1019376000,0,1387821.752
1019379600,0,1387821.752
1019383200,0,1387821.752
1019386800,0,1387821.752
1019390400,0,1387821.752
1019394000,0,1387821.752
1019397600,0,1387821.752
1019401200,0,1387821.752
1019404800,0,1387821.752
1019408400,0,1387821.752
1019412000,0,1387821.752
1019415600,0,1387821.752
1019419200,0,1387821.752
1019422800,0,1387821.752
1019426400,0,1387821.752
1019430000,0,1387821.752
1019433600,0,1387821.752
1019437200,0,1387821.752
1019440800,0,1387821.752
1019444400,0,1387821.752
1019448000,0,1387821.752
1019451600,0,1387821.752
1019455200,0,1387821.752
1019458800,1870.896,1389692.648
1019462400,1369.391,1391062.039
1019466000,886.4667,1391948.506
1019469600,460.7039,1392409.21
1019473200,192.4498,1392601.66
1019476800,59.3014,1392660.961
1019480400,22.928,1392683.889
1019484000,6.4554,1392690.344
1019487600,9.3748,1392699.719
1019491200,2.7457,1392702.465
1019494800,0,1392702.465
1019498400,0,1392702.465
1019502000,0,1392702.465
1019505600,0,1392702.465
1019509200,0,1392702.465
1019512800,0,1392702.465
1019516400,0,1392702.465
1019520000,0,1392702.465
1019523600,0,1392702.465
1019527200,0,1392702.465
1019530800,0,1392702.465
1019534400,0,1392702.465
1019538000,0,1392702.465
1019541600,0,1392702.465
1019545200,0,1392702.465
1019548800,0,1392702.465
1019552400,0,1392702.465
1019556000,0,1392702.465
1019559600,0,1392702.465
1019563200,0,1392702.465
1019566800,0,1392702.465
1019570400,0,1392702.465
1019574000,0,1392702.465
1019577600,0,1392702.465
1019581200,0,1392702.465
1019584800,0,1392702.465
1019588400,0,1392702.465
1019592000,0,1392702.465
1019595600,0,1392702.465
1019599200,0,1392702.465
1019602800,0,1392702.465
1019606400,0,1392702.465
1019610000,0,1392702.465
1019613600,0,1392702.465
1019617200,0,1392702.465
1019620800,0,1392702.465
1019624400,0,1392702.465
1019628000,0,1392702.465
1019631600,1498.519,1394200.984
1019635200,548.9262,1394749.91
1019638800,244.0147,1394993.925
1019642400,129.5033,1395123.428
1019646000,67.4639,1395190.892
1019649600,30.7952,1395221.687
1019653200,6.0221,1395227.709
1019656800,0.7048,1395228.414
1019660400,1.1805,1395229.595
1019664000,0.2703,1395229.865
1019667600,0,1395229.865
1019671200,0,1395229.865
1019674800,0,1395229.865
1019678400,0,1395229.865
1019682000,0,1395229.865
1019685600,0,1395229.865
1019689200,0,1395229.865
1019692800,0,1395229.865
1019696400,0,1395229.865
1019700000,0,1395229.865
1019703600,0,1395229.865
1019707200,0,1395229.865
1019710800,0,1395229.865
1019714400,0,1395229.865
1019718000,938.1974,1396168.062
1019721600,316.229,1396484.291
1019725200,109.6994,1396593.991
1019728800,45.7694,1396639.76
1019732400,11.2517,1396651.012
1019736000,0.3124,1396651.324
1019739600,0,1396651.324
1019743200,0,1396651.324
1019746800,0,1396651.324
1019750400,0,1396651.324
1019754000,0,1396651.324
1019757600,0,1396651.324
1019761200,0,1396651.324
1019764800,0,1396651.324
1019768400,0,1396651.324
1019772000,0,1396651.324
1019775600,0,1396651.324
1019779200,0,1396651.324
1019782800,0,1396651.324
1019786400,0,1396651.324
1019790000,0,1396651.324
1019793600,0,1396651.324
1019797200,0,1396651.324
1019800800,0,1396651.324
1019804400,580.5384,1397231.863
1019808000,141.048,1397372.911
1019811600,43.3747,1397416.285
1019815200,12.6178,1397428.903
1019818800,0.8968,1397429.8
1019822400,0,1397429.8
1019826000,0,1397429.8
1019829600,0,1397429.8
1019833200,0,1397429.8
1019836800,0,1397429.8
1019840400,0,1397429.8
1019844000,0,1397429.8
1019847600,0,1397429.8
1019851200,0,1397429.8
1019854800,0,1397429.8
1019858400,0,1397429.8
1019862000,0,1397429.8
1019865600,0,1397429.8
1019869200,0,1397429.8
1019872800,0,1397429.8
1019876400,0,1397429.8
1019880000,0,1397429.8
1019883600,0,1397429.8
1019887200,0,1397429.8
1019890800,0,1397429.8
1019894400,0,1397429.8
1019898000,0,1397429.8
1019901600,0,1397429.8
1019905200,0,1397429.8
1019908800,0,1397429.8
1019912400,0,1397429.8
1019916000,0,1397429.8
1019919600,0,1397429.8
1019923200,0,1397429.8
1019926800,0,1397429.8
1019930400,0,1397429.8
1019934000,0,1397429.8
1019937600,0,1397429.8
1019941200,0,1397429.8
1019944800,0,1397429.8
1019948400,0,1397429.8
1019952000,0,1397429.8
1019955600,0,1397429.8
1019959200,0,1397429.8
1019962800,0,1397429.8
1019966400,0,1397429.8
1019970000,0,1397429.8
1019973600,0,1397429.8
1019977200,0,1397429.8
1019980800,0,1397429.8
1019984400,0,1397429.8
1019988000,0,1397429.8
1019991600,0,1397429.8
1019995200,0,1397429.8
1019998800,0,1397429.8
1020002400,0,1397429.8
1020006000,0,1397429.8
1020009600,0,1397429.8
1020013200,0,1397429.8
1020016800,0,1397429.8
1020020400,0,1397429.8
1020024000,0,1397429.8
1020027600,0,1397429.8
1020031200,0,1397429.8
1020034800,0,1397429.8
1020038400,0,1397429.8
1020042000,0,1397429.8
